arr_size,avg_partition_size
46200,21989.099609
46300,22081.199219
46400,22150.000000
46500,22157.500000
46600,22188.400391
46700,22208.699219
46800,22292.500000
46900,22334.199219
47000,22406.900391
47100,22472.599609
47200,22465.900391
47300,22486.900391
47400,22574.500000
47500,22679.400391
47600,22724.400391
47700,22732.099609
47800,22792.400391
47900,22814.099609
48000,22945.199219
48100,22940.900391
48200,22914.599609
48300,22968.900391
48400,23049.500000
48500,23092.300781
48600,23141.000000
48700,23209.699219
48800,23226.900391
48900,23293.400391
49000,23315.000000
49100,23404.699219
49200,23442.099609
49300,23523.099609
49400,23502.400391
49500,23574.699219
49600,23664.500000
49700,23632.099609
49800,23765.599609
49900,23752.099609
50000,23855.500000
50100,23908.599609
50200,23946.800781
50300,23978.500000
50400,24063.800781
50500,24074.800781
50600,24159.199219
50700,24180.500000
50800,24252.800781
50900,24257.400391
51000,24343.300781
51100,24322.300781
51200,24357.900391
51300,24430.000000
51400,24488.500000
51500,24506.000000
51600,24637.199219
51700,24646.900391
51800,24718.400391
51900,24780.300781
52000,24784.900391
52100,24840.300781
52200,24913.500000
52300,24986.599609
52400,25014.400391
52500,25062.099609
52600,25073.800781
52700,25142.500000
52800,25208.699219
52900,25220.300781
53000,25317.000000
53100,25311.000000
53200,25299.300781
53300,25393.000000
53400,25488.900391
53500,25505.300781
53600,25528.300781
53700,25573.599609
53800,25670.199219
53900,25661.500000
54000,25763.500000
54100,25868.699219
54200,25771.599609
54300,25884.900391
54400,25910.500000
54500,25950.199219
54600,25956.400391
54700,26012.000000
54800,26116.300781
54900,26177.300781
55000,26225.099609
55100,26261.199219
55200,26390.699219
55300,26454.599609
55400,26339.300781
55500,26472.300781
55600,26535.000000
55700,26586.599609
55800,26584.199219
55900,26707.900391
56000,26676.199219
56100,26799.599609
56200,26839.199219
56300,26908.699219
56400,26832.400391
56500,26971.300781
56600,26991.599609
56700,27031.000000
56800,27098.000000
56900,27187.099609
57000,27184.400391
57100,27264.199219
57200,27280.500000
57300,27312.099609
57400,27385.599609
57500,27418.900391
57600,27501.699219
57700,27526.500000
57800,27622.400391
57900,27638.699219
58000,27658.300781
58100,27707.599609
58200,27724.800781
58300,27821.800781
58400,27884.500000
58500,27942.199219
58600,27997.000000
58700,28023.900391
58800,28078.500000
58900,28171.599609
59000,28112.900391
59100,28206.300781
59200,28232.599609
59300,28323.599609
59400,28383.699219
59500,28385.699219
59600,28351.599609
59700,28497.699219
59800,28538.500000
59900,28616.900391
60000,28586.900391
60100,28691.699219
60200,28673.300781
60300,28794.300781
60400,28884.400391
60500,28844.300781
60600,28908.099609
60700,28991.000000
60800,28998.199219
60900,29060.099609
61000,29103.400391
61100,29186.900391
61200,29121.699219
61300,29251.900391
61400,29270.900391
61500,29317.599609
61600,29337.000000
61700,29442.500000
61800,29509.099609
61900,29545.900391
62000,29589.599609
62100,29605.800781
62200,29674.099609
62300,29741.199219
62400,29752.300781
62500,29909.000000
62600,29872.000000
62700,29850.000000
62800,29931.000000
62900,30006.599609
63000,30043.000000
63100,30125.800781
63200,30102.400391
63300,30220.099609
63400,30234.599609
63500,30282.099609
63600,30337.800781
63700,30351.300781
63800,30483.800781
63900,30499.099609
64000,30555.099609
64100,30515.000000
64200,30694.099609
64300,30716.400391
64400,30669.300781
64500,30782.000000
64600,30802.099609
64700,30868.699219
64800,30925.699219
64900,31008.900391
65000,30945.599609
65100,31084.099609
65200,31112.699219
65300,31172.300781
65400,31162.000000
65500,31223.900391
65600,31213.000000
65700,31341.500000
65800,31296.199219
65900,31428.300781
66000,31466.900391
66100,31530.500000
66200,31633.500000
66300,31609.199219
66400,31739.400391
66500,31708.699219
66600,31711.000000
66700,31848.900391
66800,31897.199219
66900,31894.400391
67000,32003.699219
67100,32034.400391
67200,31993.300781
67300,32126.800781
67400,32105.800781
67500,32237.500000
67600,32268.300781
67700,32352.699219
67800,32369.400391
67900,32375.900391
68000,32477.099609
68100,32554.599609
68200,32523.599609
68300,32671.400391
68400,32606.400391
68500,32689.599609
68600,32762.599609
68700,32685.099609
68800,32870.699219
68900,32904.699219
69000,32900.898438
69100,32945.000000
69200,33032.601562
69300,33097.601562
69400,33152.699219
69500,33157.199219
69600,33184.101562
69700,33228.300781
69800,33302.699219
69900,33400.800781
70000,33394.500000
70100,33439.199219
70200,33445.800781
70300,33555.199219
70400,33617.300781
70500,33659.800781
70600,33648.000000
70700,33700.199219
70800,33801.398438
70900,33836.500000
71000,33808.500000
71100,33882.699219
71200,33928.699219
71300,34021.800781
71400,34074.398438
71500,34054.500000
71600,34137.500000
71700,34192.300781
71800,34246.800781
71900,34418.500000
72000,34345.101562
72100,34418.300781
72200,34419.699219
72300,34441.898438
72400,34515.398438
72500,34589.601562
72600,34621.500000
72700,34720.101562
72800,34758.601562
72900,34792.601562
73000,34837.199219
73100,34906.398438
73200,34871.699219
73300,34938.101562
73400,35063.800781
73500,35066.199219
73600,35171.000000
73700,35162.199219
73800,35193.000000
73900,35204.300781
74000,35283.101562
74100,35377.398438
74200,35429.800781
74300,35460.300781
74400,35509.699219
74500,35591.101562
74600,35664.101562
74700,35707.398438
74800,35668.101562
74900,35643.601562
75000,35773.699219
75100,35815.398438
75200,35902.199219
75300,35903.101562
75400,35978.300781
75500,36081.101562
75600,36113.500000
75700,36186.300781
75800,36143.699219
75900,36198.898438
76000,36246.601562
76100,36261.601562
76200,36353.601562
76300,36361.199219
76400,36519.300781
76500,36493.000000
76600,36577.898438
76700,36553.898438
76800,36595.000000
76900,36672.601562
77000,36715.601562
77100,36826.199219
77200,36822.898438
77300,36896.800781
77400,36961.199219
77500,36948.300781
77600,36981.000000
77700,37027.398438
77800,37164.601562
77900,37070.699219
78000,37211.101562
78100,37258.398438
78200,37258.800781
78300,37373.101562
78400,37423.199219
78500,37427.101562
78600,37599.898438
78700,37606.898438
78800,37608.000000
78900,37624.398438
79000,37694.000000
79100,37787.800781
79200,37771.101562
79300,37790.398438
79400,37857.699219
79500,37995.000000
79600,37953.300781
79700,38010.800781
79800,38068.601562
79900,38051.199219
80000,38152.601562
80100,38198.500000
80200,38280.101562
80300,38310.800781
80400,38314.000000
80500,38342.601562
80600,38469.500000
80700,38552.398438
80800,38541.699219
80900,38594.101562
81000,38594.601562
81100,38692.500000
81200,38766.000000
81300,38727.898438
81400,38832.800781
81500,38892.699219
81600,38824.300781
81700,38938.398438
81800,39030.800781
81900,39022.898438
82000,39143.101562
82100,39089.199219
82200,39145.699219
82300,39236.601562
82400,39271.398438
82500,39325.101562
82600,39360.699219
82700,39403.601562
82800,39425.699219
82900,39543.500000
83000,39601.101562
83100,39615.199219
83200,39652.800781
83300,39803.800781
83400,39784.199219
83500,39895.398438
83600,39876.300781
83700,39977.398438
83800,39940.898438
83900,40010.000000
84000,40072.398438
84100,40139.699219
84200,40138.898438
84300,40191.199219
84400,40298.398438
84500,40296.800781
84600,40312.398438
84700,40399.699219
84800,40460.898438
84900,40446.000000
85000,40577.601562
85100,40649.398438
85200,40725.000000
85300,40651.300781
85400,40709.699219
85500,40733.000000
85600,40843.000000
85700,40864.199219
85800,40894.398438
85900,40937.199219
86000,41028.300781
86100,41019.800781
86200,41134.800781
86300,41206.101562
86400,41176.300781
86500,41246.101562
86600,41331.500000
86700,41288.898438
86800,41396.101562
86900,41492.601562
87000,41490.101562
87100,41512.898438
87200,41518.300781
87300,41606.199219
87400,41654.000000
87500,41681.101562
87600,41764.699219
87700,41826.699219
87800,41880.398438
87900,41923.101562
88000,41923.101562
88100,41979.300781
88200,42082.199219
88300,42137.699219
88400,42122.199219
88500,42225.300781
88600,42248.199219
88700,42312.199219
88800,42374.398438
88900,42432.500000
89000,42493.800781
89100,42454.101562
89200,42435.898438
89300,42686.398438
89400,42686.000000
89500,42750.601562
89600,42738.601562
89700,42775.500000
89800,42831.500000
89900,42860.199219
90000,42936.101562
90100,42901.199219
90200,42997.199219
90300,43072.800781
90400,43093.800781
90500,43176.601562
90600,43342.800781
90700,43276.101562
90800,43234.199219
90900,43255.000000
91000,43396.800781
91100,43425.398438
91200,43467.000000
91300,43510.699219
91400,43566.101562
91500,43625.601562
91600,43709.300781
91700,43709.699219
91800,43755.000000
91900,43782.601562
92000,43850.398438
92100,43889.601562
92200,43899.398438
92300,44025.101562
92400,44018.601562
92500,44046.800781
92600,44147.699219
92700,44219.601562
92800,44282.500000
92900,44335.398438
93000,44432.800781
93100,44416.398438
93200,44392.800781
93300,44550.898438
93400,44493.699219
93500,44639.000000
93600,44589.601562
93700,44719.300781
93800,44697.300781
93900,44863.398438
94000,44835.101562
94100,44914.300781
94200,44879.300781
94300,45024.000000
94400,45081.199219
94500,44988.199219
94600,45082.000000
94700,45204.199219
94800,45214.898438
94900,45265.101562
95000,45254.800781
95100,45396.800781
95200,45407.101562
95300,45459.000000
95400,45564.500000
95500,45631.699219
95600,45545.300781
95700,45636.800781
95800,45696.898438
95900,45692.601562
96000,45769.300781
96100,45852.101562
96200,45867.398438
96300,45865.199219
96400,46041.398438
96500,46026.898438
96600,46052.500000
96700,46104.601562
96800,46109.000000
96900,46110.199219
97000,46212.500000
97100,46361.800781
97200,46317.199219
97300,46387.898438
97400,46470.601562
97500,46325.601562
97600,46509.898438
97700,46587.398438
97800,46642.101562
97900,46663.300781
98000,46782.800781
98100,46793.199219
98200,46752.199219
98300,46801.398438
98400,46837.300781
98500,46940.300781
98600,47001.000000
98700,47084.300781
98800,47110.601562
98900,47101.500000
99000,47176.101562
99100,47206.601562
99200,47314.601562
99300,47314.398438
99400,47385.101562
99500,47435.699219
99600,47471.199219
99700,47556.398438
99800,47584.300781
99900,47566.300781
100000,47649.699219
