arr_size,avg_partition_size
45600,22498.099609
45700,22585.900391
45800,22659.199219
45900,22786.699219
46000,22563.900391
46100,22761.400391
46200,22854.199219
46300,22665.300781
46400,23047.599609
46500,23046.400391
46600,22982.400391
46700,23299.400391
46800,22996.500000
46900,23115.000000
47000,23089.099609
47100,23145.500000
47200,23168.099609
47300,23320.800781
47400,23205.300781
47500,23372.099609
47600,23230.199219
47700,23320.400391
47800,23470.400391
47900,23577.800781
48000,23387.900391
48100,23508.900391
48200,23704.300781
48300,23422.800781
48400,23689.099609
48500,24010.699219
48600,23923.000000
48700,23787.000000
48800,23786.099609
48900,23903.000000
49000,24039.699219
49100,24100.199219
49200,24117.199219
49300,24152.199219
49400,24337.699219
49500,24296.800781
49600,24460.599609
49700,24546.099609
49800,24575.800781
49900,24546.300781
50000,24661.599609
50100,24513.500000
50200,24592.500000
50300,24739.300781
50400,24666.300781
50500,24714.400391
50600,25044.199219
50700,24659.400391
50800,24820.300781
50900,24722.400391
51000,24912.699219
51100,25017.800781
51200,24845.599609
51300,25076.099609
51400,25136.900391
51500,25035.199219
51600,25339.300781
51700,25366.000000
51800,25204.000000
51900,25470.300781
52000,25169.300781
52100,25383.400391
52200,25634.400391
52300,25473.800781
52400,25584.500000
52500,25665.900391
52600,25743.699219
52700,25671.599609
52800,25713.900391
52900,26002.900391
53000,25975.800781
53100,25980.199219
53200,26236.900391
53300,26232.199219
53400,26225.199219
53500,26255.300781
53600,26434.500000
53700,26417.400391
53800,26376.300781
53900,26452.000000
54000,26318.599609
54100,26502.800781
54200,26560.300781
54300,26538.500000
54400,26536.900391
54500,26775.699219
54600,26858.699219
54700,26851.500000
54800,27011.400391
54900,27056.500000
55000,26901.099609
55100,27091.900391
55200,27246.300781
55300,27086.400391
55400,27139.300781
55500,27318.199219
55600,27219.400391
55700,27285.199219
55800,27568.199219
55900,27486.300781
56000,27561.099609
56100,27638.699219
56200,27641.699219
56300,27450.400391
56400,27593.599609
56500,27507.000000
56600,27559.500000
56700,27677.000000
56800,27848.199219
56900,27699.900391
57000,28033.699219
57100,27878.599609
57200,28118.300781
57300,27922.699219
57400,28334.199219
57500,28231.800781
57600,28387.400391
57700,28438.599609
57800,28302.199219
57900,28205.500000
58000,28381.599609
58100,28644.000000
58200,28574.300781
58300,28544.599609
58400,28787.099609
58500,28677.800781
58600,28342.599609
58700,28785.099609
58800,28863.199219
58900,29030.199219
59000,29106.199219
59100,29010.300781
59200,29280.800781
59300,29104.699219
59400,29283.699219
59500,29338.500000
59600,29321.300781
59700,29377.099609
59800,29361.900391
59900,29588.500000
60000,29549.599609
60100,29488.300781
60200,29795.699219
60300,29569.500000
60400,29794.699219
60500,29752.900391
60600,29649.699219
60700,29786.699219
60800,29917.400391
60900,30039.500000
61000,30032.400391
61100,30155.400391
61200,29956.699219
61300,30081.599609
61400,30299.300781
61500,30141.599609
61600,30274.099609
61700,30436.300781
61800,30564.099609
61900,30686.400391
62000,30574.500000
62100,30340.500000
62200,30754.800781
62300,30680.599609
62400,30677.099609
62500,30657.300781
62600,31013.900391
62700,30836.699219
62800,30948.099609
62900,31357.199219
63000,31083.300781
63100,31313.599609
63200,31072.099609
63300,30947.099609
63400,31319.699219
63500,31089.300781
63600,31360.300781
63700,31408.099609
63800,31409.000000
63900,31730.900391
64000,31828.400391
64100,31743.099609
64200,31721.699219
64300,31803.000000
64400,31614.900391
64500,31833.300781
64600,31829.800781
64700,31850.400391
64800,32032.500000
64900,31933.400391
65000,32063.800781
65100,32240.900391
65200,32248.699219
65300,32248.300781
65400,32309.300781
65500,32335.099609
65600,32586.699219
65700,32275.699219
65800,32500.599609
65900,32427.199219
66000,32590.400391
66100,32408.400391
66200,32572.599609
66300,32546.400391
66400,32781.601562
66500,32674.099609
66600,33068.199219
66700,32983.800781
66800,32866.699219
66900,32934.398438
67000,32905.800781
67100,32920.699219
67200,33120.699219
67300,33155.300781
67400,33048.601562
67500,33431.500000
67600,33482.500000
67700,33449.601562
67800,33506.101562
67900,33540.000000
68000,33379.699219
68100,33906.898438
68200,33741.699219
68300,33795.601562
68400,33705.699219
68500,33871.898438
68600,33961.101562
68700,33919.398438
68800,33961.300781
68900,33723.101562
69000,34110.898438
69100,34020.300781
69200,34252.699219
69300,34111.300781
69400,34438.898438
69500,34280.500000
69600,34275.101562
69700,34380.398438
69800,34535.500000
69900,34452.800781
70000,34761.300781
70100,34682.601562
70200,34553.699219
70300,34640.601562
70400,34701.300781
70500,35024.101562
70600,35055.300781
70700,34877.101562
70800,35020.199219
70900,35172.101562
71000,35004.000000
71100,34954.800781
71200,34942.601562
71300,34923.699219
71400,35540.000000
71500,35597.898438
71600,35375.101562
71700,35384.800781
71800,35572.699219
71900,35498.898438
72000,35459.199219
72100,35629.898438
72200,35800.601562
72300,36047.101562
72400,35967.898438
72500,35787.699219
72600,35949.800781
72700,35610.398438
72800,35838.500000
72900,36107.199219
73000,35844.199219
73100,36070.101562
73200,35896.699219
73300,36104.601562
73400,36482.699219
73500,36212.601562
73600,36370.398438
73700,36501.699219
73800,36398.898438
73900,36438.101562
74000,36498.101562
74100,36481.398438
74200,36630.300781
74300,36847.500000
74400,36660.000000
74500,36688.800781
74600,37139.101562
74700,36707.800781
74800,36842.601562
74900,36986.898438
75000,37198.500000
75100,37303.601562
75200,37297.500000
75300,37335.101562
75400,37388.199219
75500,37632.500000
75600,37530.699219
75700,37517.101562
75800,37305.398438
75900,37657.199219
76000,37589.300781
76100,37638.601562
76200,37830.898438
76300,37989.500000
76400,37736.000000
76500,37999.601562
76600,37835.101562
76700,38019.500000
76800,37921.898438
76900,37989.800781
77000,37875.398438
77100,38250.898438
77200,38105.800781
77300,38387.699219
77400,38414.800781
77500,38308.699219
77600,38359.800781
77700,38357.898438
77800,38415.398438
77900,38624.800781
78000,38394.300781
78100,38974.199219
78200,35588.500000
78300,32039.199219
78400,37982.800781
78500,37628.800781
78600,36396.898438
78700,38739.601562
78800,35538.500000
78900,34238.699219
79000,34870.699219
79100,37097.898438
79200,37626.000000
79300,38159.101562
79400,38928.398438
79500,38861.000000
79600,38184.898438
79700,38645.898438
79800,38954.398438
79900,39535.898438
80000,38992.500000
80100,37704.199219
80200,38541.300781
80300,39067.800781
80400,38634.898438
80500,38208.101562
80600,38589.000000
80700,39412.500000
80800,39038.699219
80900,39139.101562
81000,39386.398438
81100,39262.300781
81200,39988.398438
81300,34113.398438
81400,37384.300781
81500,37839.699219
81600,37789.898438
81700,37941.500000
81800,39561.800781
81900,35668.898438
82000,38497.699219
82100,36383.199219
82200,39115.898438
82300,36908.898438
82400,39349.898438
82500,39164.898438
82600,40055.699219
82700,39278.699219
82800,39903.398438
82900,39985.101562
83000,39957.199219
83100,40541.101562
83200,39308.300781
83300,39211.398438
83400,40390.300781
83500,39864.699219
83600,39637.699219
83700,40163.300781
83800,40281.300781
83900,40986.601562
84000,40186.500000
84100,40357.300781
84200,40572.199219
84300,40742.398438
84400,41548.000000
84500,41390.398438
84600,41186.199219
84700,41570.898438
84800,41395.500000
84900,41532.800781
85000,41566.199219
85100,41225.800781
85200,41540.101562
85300,41832.398438
85400,41782.300781
85500,41365.601562
85600,41912.800781
85700,41957.000000
85800,41974.101562
85900,42145.199219
86000,42406.500000
86100,42079.300781
86200,42474.101562
86300,42572.300781
86400,41959.601562
86500,42440.699219
86600,42279.500000
86700,42596.398438
86800,42343.601562
86900,42838.000000
87000,42829.398438
87100,42695.199219
87200,42963.000000
87300,42955.601562
87400,42875.300781
87500,42861.199219
87600,42687.199219
87700,42532.199219
87800,42704.300781
87900,42557.898438
88000,42857.898438
88100,43014.800781
88200,42750.101562
88300,42564.101562
88400,43077.800781
88500,43346.199219
88600,43174.699219
88700,43707.101562
88800,43237.300781
88900,43738.199219
89000,43280.300781
89100,43192.699219
89200,43334.699219
89300,43615.398438
89400,43667.898438
89500,43693.000000
89600,43191.601562
89700,43023.398438
89800,43542.101562
89900,43858.000000
90000,43729.898438
90100,44051.699219
90200,43526.898438
90300,44356.500000
90400,43985.101562
90500,44386.699219
90600,44245.500000
90700,44376.898438
90800,44441.500000
90900,44596.101562
91000,44667.800781
91100,44440.398438
91200,45051.601562
91300,44771.500000
91400,45266.199219
91500,44915.000000
91600,44724.699219
91700,44876.398438
91800,45333.898438
91900,45375.699219
92000,45336.300781
92100,45319.300781
92200,45424.699219
92300,45184.000000
92400,45144.000000
92500,45552.800781
92600,45571.500000
92700,45201.898438
92800,45454.699219
92900,45175.101562
93000,45354.199219
93100,45814.898438
93200,45984.398438
93300,45762.699219
93400,45892.000000
93500,46050.101562
93600,46139.800781
93700,45850.199219
93800,37591.601562
93900,41024.199219
94000,43931.101562
94100,44611.000000
94200,44922.500000
94300,45534.300781
94400,37338.601562
94500,40595.000000
94600,36297.300781
94700,44095.101562
94800,41217.800781
94900,44476.500000
95000,44615.699219
95100,44913.300781
95200,44373.000000
95300,45778.898438
95400,45339.300781
95500,45262.000000
95600,46227.500000
95700,46470.601562
95800,44555.601562
95900,45654.601562
96000,46061.500000
96100,45450.699219
96200,46108.699219
96300,46279.398438
96400,46287.898438
96500,46697.199219
96600,46550.898438
96700,46962.699219
96800,47390.398438
96900,42359.300781
97000,46802.800781
97100,45735.000000
97200,45809.300781
97300,44266.601562
97400,46588.601562
97500,45901.800781
97600,46546.300781
97700,42475.601562
97800,46013.000000
97900,44441.699219
98000,43077.199219
98100,44935.699219
98200,46141.398438
98300,46208.898438
98400,46910.398438
98500,46757.000000
98600,46572.699219
98700,46827.300781
98800,45914.500000
98900,46209.601562
99000,46972.500000
99100,46781.601562
99200,46837.800781
99300,46985.500000
99400,47842.699219
99500,47616.898438
99600,47393.101562
99700,47881.101562
99800,48548.699219
99900,47166.699219
100000,48348.601562
