arr_size,avg_partition_size
16100,7956.000000
16200,7981.500000
16300,8116.000000
16400,8135.399902
16500,8169.299805
16600,8261.000000
16700,8212.799805
16800,8367.099609
16900,6866.899902
17000,7839.500000
17100,7699.500000
17200,4586.299805
17300,7679.600098
17400,7526.200195
17500,8275.000000
17600,8088.200195
17700,8207.400391
17800,8500.099609
17900,8064.299805
18000,8516.200195
18100,8460.000000
18200,8664.900391
18300,8723.900391
18400,8826.299805
18500,8944.500000
18600,8737.400391
18700,8821.000000
18800,8749.200195
18900,9279.400391
19000,9306.799805
19100,9164.099609
19200,9356.200195
19300,8485.299805
19400,9072.500000
19500,9123.500000
19600,8840.799805
19700,7879.500000
19800,9043.000000
19900,9265.400391
20000,9633.799805
20100,9595.400391
20200,9776.799805
20300,9524.400391
20400,9634.000000
20500,9628.400391
20600,9735.400391
20700,9898.799805
20800,9993.799805
20900,10029.900391
21000,9925.400391
21100,9982.299805
21200,10285.400391
21300,10378.700195
21400,10352.900391
21500,10418.000000
21600,10266.299805
21700,10590.599609
21800,10498.599609
21900,10740.099609
22000,10643.200195
22100,10710.099609
22200,10710.599609
22300,10785.299805
22400,10917.700195
22500,11064.000000
22600,10991.500000
22700,10929.700195
22800,11029.700195
22900,11145.599609
23000,11316.099609
23100,11273.500000
23200,11282.900391
23300,11456.799805
23400,11326.799805
23500,11456.799805
23600,11457.599609
23700,11578.799805
23800,11595.299805
23900,11549.200195
24000,11765.299805
24100,11435.500000
24200,11526.900391
24300,11616.500000
24400,11805.500000
24500,11850.700195
24600,11719.400391
24700,11963.799805
24800,12065.099609
24900,12059.000000
25000,12271.099609
25100,12092.200195
25200,12110.599609
25300,12180.799805
25400,12281.799805
25500,12382.900391
25600,12397.900391
25700,12539.400391
25800,12568.099609
25900,12586.000000
26000,12559.000000
26100,12672.099609
26200,12882.799805
26300,12825.599609
26400,12827.400391
26500,12996.400391
26600,12949.200195
26700,13059.099609
26800,13036.799805
26900,13155.200195
27000,13191.200195
27100,13197.900391
27200,13206.700195
27300,13408.200195
27400,13395.700195
27500,13414.000000
27600,13503.500000
27700,13481.400391
27800,13593.900391
27900,13693.099609
28000,13692.400391
28100,13879.799805
28200,13740.500000
28300,13910.099609
28400,13731.599609
28500,14043.799805
28600,13983.200195
28700,13967.200195
28800,14044.000000
28900,14037.500000
29000,14096.099609
29100,14174.299805
29200,14248.799805
29300,14248.700195
29400,14225.000000
29500,14392.099609
29600,14363.799805
29700,14628.099609
29800,14562.599609
29900,14534.500000
30000,14486.400391
30100,14692.799805
30200,14756.299805
30300,14814.900391
30400,14782.599609
30500,14824.400391
30600,14985.099609
30700,14980.099609
30800,14931.799805
30900,15136.400391
31000,15200.000000
31100,15302.000000
31200,15192.200195
31300,15285.000000
31400,15469.200195
31500,15464.900391
31600,15469.000000
31700,15535.599609
31800,15531.000000
31900,15653.400391
32000,15769.900391
32100,15803.700195
32200,15774.500000
32300,15809.000000
32400,15926.700195
32500,15835.000000
32600,15867.900391
32700,16033.900391
32800,16038.700195
32900,16209.200195
33000,16091.599609
33100,16187.500000
33200,16148.599609
33300,16255.099609
33400,16475.400391
33500,16579.900391
33600,16371.000000
33700,16539.000000
33800,16671.699219
33900,16712.000000
34000,16692.900391
34100,16912.000000
34200,16884.800781
34300,16820.800781
34400,17043.199219
34500,17140.500000
34600,17110.199219
34700,16997.599609
34800,17160.099609
34900,17086.000000
35000,17419.699219
35100,17358.699219
35200,17396.800781
35300,17434.300781
35400,17431.300781
35500,17448.099609
35600,17425.599609
35700,17649.900391
35800,17787.300781
35900,17816.599609
36000,17845.599609
36100,17667.699219
36200,17756.599609
36300,17923.099609
36400,17780.099609
36500,18088.900391
36600,17942.900391
36700,18013.599609
36800,18128.599609
36900,18191.300781
37000,18151.900391
37100,18239.900391
37200,18426.900391
37300,18317.500000
37400,18446.000000
37500,18488.900391
37600,18488.099609
37700,18556.500000
37800,18518.699219
37900,18686.199219
38000,18797.599609
38100,18764.599609
38200,18827.099609
38300,18968.500000
38400,18947.900391
38500,19012.099609
38600,19123.800781
38700,19120.800781
38800,19208.699219
38900,19190.599609
39000,19094.599609
39100,19331.500000
39200,19303.599609
39300,19543.199219
39400,19553.900391
39500,19536.599609
39600,19389.099609
39700,19524.800781
39800,19688.400391
39900,19700.000000
40000,19799.000000
40100,19906.400391
40200,19804.900391
40300,19851.400391
40400,19975.300781
40500,20033.199219
40600,20053.300781
40700,20158.199219
40800,20048.099609
40900,20142.300781
41000,20230.000000
41100,20235.800781
41200,20297.599609
41300,20159.800781
41400,20245.900391
41500,20304.300781
41600,20487.800781
41700,20553.800781
41800,20649.500000
41900,20767.300781
42000,20669.500000
42100,20886.800781
42200,20812.599609
42300,20848.800781
42400,20861.300781
42500,21032.099609
42600,20947.800781
42700,21032.699219
42800,20990.500000
42900,21037.699219
43000,21253.599609
43100,21391.699219
43200,21156.900391
43300,21504.099609
43400,21414.800781
43500,21536.900391
43600,21516.199219
43700,21686.500000
43800,21598.000000
43900,21713.300781
44000,21749.400391
44100,21772.900391
44200,22014.000000
44300,21904.199219
44400,21987.900391
44500,21943.699219
44600,22184.400391
44700,22175.800781
44800,22165.300781
44900,22305.199219
45000,22278.900391
45100,22325.699219
45200,22449.300781
45300,22359.099609
45400,22613.500000
45500,22373.699219
45600,22490.599609
45700,22519.000000
45800,22462.800781
45900,22621.300781
46000,22621.500000
46100,22905.400391
46200,22864.699219
46300,22788.500000
46400,22957.000000
46500,23032.300781
46600,22981.300781
46700,23210.500000
46800,23122.300781
46900,23277.400391
47000,23231.500000
47100,23332.500000
47200,23274.199219
47300,23170.099609
47400,23345.699219
47500,23494.599609
47600,23527.199219
47700,23577.699219
47800,23771.500000
47900,23554.300781
48000,23651.199219
48100,23755.900391
48200,23787.300781
48300,23889.300781
48400,23773.800781
48500,23938.599609
48600,23984.699219
48700,24154.300781
48800,24182.599609
48900,24213.500000
49000,24094.000000
49100,24210.199219
49200,24338.900391
49300,24333.500000
49400,24495.300781
49500,24402.400391
49600,24556.400391
49700,24713.800781
49800,24564.599609
49900,24464.099609
50000,24753.599609
50100,24777.800781
50200,24896.000000
50300,24906.000000
50400,24971.199219
50500,24519.199219
50600,24756.099609
50700,24819.199219
50800,24754.300781
50900,25084.800781
51000,24960.900391
51100,24960.500000
51200,24953.800781
51300,25024.400391
51400,25274.000000
51500,25158.099609
51600,25316.000000
51700,25272.900391
51800,25543.000000
51900,25687.500000
52000,25407.400391
52100,25633.500000
52200,25520.000000
52300,25703.400391
52400,25631.800781
52500,25788.699219
52600,25988.099609
52700,25965.699219
52800,26178.699219
52900,25909.099609
53000,25845.400391
53100,26153.300781
53200,26173.099609
53300,25898.500000
53400,26223.599609
53500,26234.000000
53600,26366.699219
53700,26301.300781
53800,26464.800781
53900,26373.400391
54000,26231.199219
54100,26533.800781
54200,26714.900391
54300,26524.400391
54400,26752.699219
54500,26882.199219
54600,26721.099609
54700,26724.400391
54800,26850.000000
54900,26816.599609
55000,26790.699219
55100,27094.400391
55200,26980.500000
55300,27074.300781
55400,27292.599609
55500,27226.800781
55600,27097.099609
55700,27556.599609
55800,27709.000000
55900,27432.300781
56000,27406.099609
56100,27641.699219
56200,27926.000000
56300,27629.599609
56400,27589.599609
56500,27693.300781
56600,27822.900391
56700,27802.699219
56800,28060.000000
56900,27800.099609
57000,28128.900391
57100,27954.300781
57200,28187.199219
57300,28280.300781
57400,28213.599609
57500,28373.599609
57600,28279.400391
57700,28300.400391
57800,28476.500000
57900,28444.300781
58000,28477.000000
58100,28708.199219
58200,28563.400391
58300,28590.199219
58400,28842.500000
58500,28820.000000
58600,28836.900391
58700,28691.500000
58800,28849.599609
58900,28723.599609
59000,28906.199219
59100,29005.000000
59200,28950.500000
59300,29041.800781
59400,29146.300781
59500,29304.099609
59600,29302.599609
59700,29112.300781
59800,29392.199219
59900,29485.199219
60000,29471.900391
60100,29712.400391
60200,29615.300781
60300,29902.800781
60400,29823.699219
60500,29838.000000
60600,29851.500000
60700,29967.500000
60800,30043.300781
60900,29866.199219
61000,30137.199219
61100,30182.099609
61200,30272.300781
61300,30131.199219
61400,30439.800781
61500,30593.500000
61600,30232.099609
61700,30324.400391
61800,30446.300781
61900,30339.300781
62000,30331.400391
62100,30526.900391
62200,30622.400391
62300,30637.599609
62400,30842.599609
62500,30631.599609
62600,30719.900391
62700,30715.900391
62800,30610.900391
62900,30783.400391
63000,30919.599609
63100,31064.000000
63200,31223.500000
63300,31011.800781
63400,30807.500000
63500,31130.400391
63600,31424.199219
63700,31028.500000
63800,31481.500000
63900,31092.300781
64000,31472.300781
64100,31654.800781
64200,31587.699219
64300,31540.800781
64400,31491.400391
64500,31775.199219
64600,31856.599609
64700,31979.099609
64800,31891.000000
64900,31757.900391
65000,32103.400391
65100,31996.599609
65200,32034.300781
65300,32084.699219
65400,31913.000000
65500,32204.400391
65600,32142.699219
65700,32383.900391
65800,32568.199219
65900,32236.300781
66000,32333.099609
66100,32612.699219
66200,32833.101562
66300,32625.300781
66400,32905.000000
66500,32885.800781
66600,32886.898438
66700,32831.500000
66800,32821.699219
66900,33062.601562
67000,33148.000000
67100,33099.601562
67200,33053.000000
67300,33066.000000
67400,33244.800781
67500,33625.800781
67600,33238.101562
67700,33432.398438
67800,33301.398438
67900,33587.800781
68000,33640.000000
68100,33720.898438
68200,33516.500000
68300,33682.800781
68400,33744.000000
68500,33817.601562
68600,33814.500000
68700,34208.300781
68800,33874.601562
68900,34006.199219
69000,33985.699219
69100,33958.000000
69200,34241.699219
69300,34182.898438
69400,34534.898438
69500,34456.300781
69600,34490.699219
69700,34186.898438
69800,34338.500000
69900,34459.398438
70000,34423.398438
70100,34518.199219
70200,34687.601562
70300,34842.601562
70400,34860.601562
70500,34849.800781
70600,34727.199219
70700,34757.398438
70800,34984.300781
70900,34909.398438
71000,35108.699219
71100,35187.398438
71200,35232.300781
71300,35076.199219
71400,35032.000000
71500,35313.101562
71600,35292.398438
71700,35234.398438
71800,35370.601562
71900,35647.898438
72000,35716.300781
72100,35677.101562
72200,35462.601562
72300,35633.199219
72400,35625.000000
72500,36094.101562
72600,36012.398438
72700,35735.699219
72800,36178.898438
72900,36053.699219
73000,35979.101562
73100,36073.699219
73200,36271.300781
73300,36042.398438
73400,36432.398438
73500,36107.398438
73600,36524.000000
73700,36448.898438
73800,36282.199219
73900,36580.000000
74000,36718.000000
74100,36697.699219
74200,36650.300781
74300,36716.398438
74400,36763.398438
74500,36623.000000
74600,36544.000000
74700,36611.699219
74800,36943.101562
74900,37009.800781
75000,37124.601562
75100,37090.398438
75200,37112.699219
75300,37091.699219
75400,37167.101562
75500,37317.101562
75600,37205.300781
75700,37444.699219
75800,37244.398438
75900,37445.500000
76000,37480.601562
76100,37583.101562
76200,37771.300781
76300,37717.500000
76400,37614.500000
76500,37773.398438
76600,37998.199219
76700,37732.101562
76800,37950.398438
76900,37923.800781
77000,37951.101562
77100,38093.601562
77200,37985.500000
77300,38280.199219
77400,38410.601562
77500,38517.500000
77600,38397.601562
77700,38468.398438
77800,38686.398438
77900,38565.199219
78000,38481.300781
78100,38635.898438
78200,38376.601562
78300,38727.699219
78400,39054.199219
78500,38819.199219
78600,38841.398438
78700,39116.000000
78800,38983.101562
78900,39168.398438
79000,39141.898438
79100,39057.101562
79200,39159.000000
79300,39105.199219
79400,39001.398438
79500,39119.398438
79600,39290.800781
79700,39398.699219
79800,39533.101562
79900,39390.101562
80000,39665.601562
80100,39599.000000
80200,39648.500000
80300,39754.199219
80400,39638.601562
80500,39663.300781
80600,39727.000000
80700,39795.500000
80800,39863.000000
80900,39835.101562
81000,40179.000000
81100,39918.699219
81200,40279.699219
81300,40018.199219
81400,40374.000000
81500,40396.601562
81600,40042.300781
81700,40365.898438
81800,40727.601562
81900,40463.199219
82000,40651.601562
82100,40709.601562
82200,40735.898438
82300,40653.101562
82400,40941.898438
82500,40916.800781
82600,40697.500000
82700,40764.398438
82800,40970.398438
82900,40961.199219
83000,40952.300781
83100,41122.300781
83200,41330.398438
83300,41102.101562
83400,41388.601562
83500,41312.199219
83600,41237.601562
83700,41559.699219
83800,41451.898438
83900,41444.699219
84000,41627.699219
84100,41432.699219
84200,41468.300781
84300,41225.898438
84400,41229.800781
84500,41735.101562
84600,41564.398438
84700,41522.300781
84800,41637.101562
84900,41840.898438
85000,41772.800781
85100,41777.000000
85200,41749.800781
85300,41892.101562
85400,42304.300781
85500,41959.898438
85600,42145.898438
85700,42174.500000
85800,42299.800781
85900,42090.800781
86000,42169.398438
86100,42530.800781
86200,42639.601562
86300,42586.199219
86400,42506.101562
86500,42740.000000
86600,42499.300781
86700,42610.300781
86800,42773.199219
86900,43009.101562
87000,42645.000000
87100,42811.500000
87200,43076.000000
87300,43150.101562
87400,42901.601562
87500,43037.101562
87600,43025.000000
87700,43159.800781
87800,43259.199219
87900,43471.500000
88000,43218.000000
88100,43497.300781
88200,43433.199219
88300,43444.800781
88400,43656.500000
88500,43348.898438
88600,43421.398438
88700,43874.898438
88800,43776.300781
88900,43585.199219
89000,43877.898438
89100,43947.800781
89200,44132.500000
89300,44091.601562
89400,43900.699219
89500,44254.601562
89600,43941.398438
89700,44170.500000
89800,44002.898438
89900,44576.898438
90000,44224.898438
90100,44254.398438
90200,44321.300781
90300,44369.101562
90400,44556.300781
90500,44596.699219
90600,44704.300781
90700,44723.101562
90800,44861.699219
90900,45006.199219
91000,45102.398438
91100,44714.699219
91200,45014.601562
91300,45065.300781
91400,45207.199219
91500,45184.500000
91600,45173.699219
91700,45131.699219
91800,45361.199219
91900,45351.101562
92000,45144.199219
92100,45426.500000
92200,45361.699219
92300,45569.398438
92400,45536.199219
92500,45668.699219
92600,45939.199219
92700,45542.199219
92800,45652.199219
92900,45724.500000
93000,45662.800781
93100,45934.699219
93200,45768.398438
93300,45907.898438
93400,45899.601562
93500,45883.699219
93600,46033.199219
93700,45742.601562
93800,46265.101562
93900,46176.699219
94000,46509.000000
94100,46416.000000
94200,46436.699219
94300,46655.101562
94400,46423.800781
94500,46741.398438
94600,46889.398438
94700,46683.601562
94800,46897.300781
94900,46765.601562
95000,46736.898438
95100,47001.800781
95200,47067.101562
95300,46925.199219
95400,46957.898438
95500,47197.500000
95600,47132.000000
95700,47101.101562
95800,47089.101562
95900,47527.101562
96000,47435.000000
96100,47233.101562
96200,47306.199219
96300,47620.601562
96400,47766.300781
96500,47527.898438
96600,47746.500000
96700,47669.601562
96800,47726.800781
96900,47710.101562
97000,47683.500000
97100,47903.500000
97200,47837.300781
97300,48097.699219
97400,48050.199219
97500,48158.000000
97600,48312.800781
97700,48133.699219
97800,48342.500000
97900,48383.500000
98000,48324.300781
98100,48665.898438
98200,48437.101562
98300,48212.601562
98400,48649.800781
98500,48395.601562
98600,48445.398438
98700,48447.101562
98800,48529.699219
98900,48599.699219
99000,48532.398438
99100,48712.500000
99200,48751.300781
99300,48829.300781
99400,49254.000000
99500,49173.101562
99600,49418.101562
99700,49427.101562
99800,49106.601562
99900,49208.699219
100000,49148.101562
