arr_size,avg_partition_size
35100,17184.099609
35200,17039.099609
35300,17121.400391
35400,17106.300781
35500,17231.099609
35600,17391.199219
35700,17367.699219
35800,17364.000000
35900,17560.400391
36000,17484.699219
36100,17600.099609
36200,17581.599609
36300,17683.000000
36400,17580.099609
36500,17524.400391
36600,17716.500000
36700,17644.800781
36800,17740.800781
36900,18061.500000
37000,17985.099609
37100,17894.900391
37200,18187.900391
37300,18099.099609
37400,18178.900391
37500,18266.300781
37600,18427.000000
37700,18093.099609
37800,18169.500000
37900,18334.400391
38000,18472.099609
38100,18678.199219
38200,18587.800781
38300,18908.300781
38400,18686.000000
38500,18763.900391
38600,18893.500000
38700,19164.500000
38800,18978.400391
38900,19075.199219
39000,18805.300781
39100,19298.599609
39200,19130.599609
39300,19263.599609
39400,19397.599609
39500,19506.800781
39600,19617.900391
39700,19376.000000
39800,19523.300781
39900,19576.599609
40000,19640.900391
40100,19692.699219
40200,19690.199219
40300,19699.599609
40400,19688.199219
40500,19820.099609
40600,19951.699219
40700,19878.099609
40800,20169.300781
40900,20441.300781
41000,20487.599609
41100,20341.099609
41200,20171.199219
41300,20544.300781
41400,20572.199219
41500,20412.800781
41600,20456.800781
41700,20489.699219
41800,20497.500000
41900,20597.699219
42000,20795.300781
42100,20673.199219
42200,20664.199219
42300,20780.800781
42400,20692.400391
42500,20700.300781
42600,20741.800781
42700,20934.199219
42800,20888.000000
42900,21022.800781
43000,20989.199219
43100,21249.699219
43200,21284.500000
43300,21057.800781
43400,21150.500000
43500,21329.699219
43600,21290.300781
43700,21502.599609
43800,21651.300781
43900,21654.400391
44000,21799.900391
44100,21774.199219
44200,21702.400391
44300,21787.000000
44400,22226.900391
44500,21721.000000
44600,21929.000000
44700,22185.699219
44800,22171.099609
44900,22010.000000
45000,22142.699219
45100,22112.800781
45200,22329.099609
45300,22470.599609
45400,22329.000000
45500,22574.599609
45600,22436.900391
45700,22582.000000
45800,22781.300781
45900,22720.599609
46000,22601.300781
46100,22738.699219
46200,22621.800781
46300,22804.599609
46400,22745.300781
46500,22968.500000
46600,22827.199219
46700,22668.300781
46800,22912.000000
46900,22998.500000
47000,22856.500000
47100,23259.599609
47200,23144.699219
47300,23180.199219
47400,23224.199219
47500,23189.000000
47600,23559.699219
47700,23269.000000
47800,23282.900391
47900,23326.699219
48000,23410.599609
48100,23523.699219
48200,23516.800781
48300,23599.699219
48400,23811.900391
48500,23510.599609
48600,23882.900391
48700,23851.800781
48800,23753.300781
48900,24072.400391
49000,23893.300781
49100,23822.000000
49200,23942.900391
49300,23938.900391
49400,24303.900391
49500,24173.400391
49600,24242.900391
49700,24335.400391
49800,24559.099609
49900,24545.199219
50000,24489.000000
50100,24530.400391
50200,24755.300781
50300,24630.900391
50400,24762.599609
50500,24837.300781
50600,24787.800781
50700,24709.599609
50800,24886.099609
50900,25159.599609
51000,25089.599609
51100,25222.500000
51200,25224.500000
51300,25119.099609
51400,25331.199219
51500,25407.400391
51600,25310.400391
51700,25395.500000
51800,25629.000000
51900,25570.199219
52000,25404.900391
52100,25728.800781
52200,25810.199219
52300,25529.400391
52400,25913.099609
52500,25950.900391
52600,25856.800781
52700,26027.900391
52800,26128.599609
52900,26015.500000
53000,26139.199219
53100,26346.699219
53200,26330.000000
53300,26444.699219
53400,26664.300781
53500,26495.199219
53600,26306.699219
53700,26484.400391
53800,26645.300781
53900,26529.000000
54000,26654.900391
